longitude,latitude,housing_median_age,median_income,median_house_value
-121.41,38.53,37,2.9737,72100
-121.42,38.53,37,2.8298,71200
-121.42,38.53,36,3.4083,71800
-121.43,38.53,36,3.1208,82700
-121.43,38.53,36,3.1667,81900
-121.44,38.53,37,2.3272,80600
-121.41,38.52,25,1.8689,66800
-121.42,38.51,21,1.9423,87800
-121.42,38.52,32,2.5574,72600
-121.43,38.52,43,2.5898,72100
-121.43,38.52,30,1.3927,78300
-121.44,38.52,38,2.7697,76600
-121.5,38.53,39,4.6923,192000
-121.5,38.53,37,3.5231,114300
-121.51,38.53,34,4.25,191900
-121.51,38.53,36,5.3135,216600
-121.5,38.52,37,2.2574,59100
-121.51,38.51,33,5.5208,171300
-121.51,38.51,31,6.6112,251600
-121.51,38.52,30,4.0972,181400
-121.48,38.53,38,2.3487,101600
-121.49,38.53,40,3.125,130600
-121.49,38.54,37,1.6932,78400
-121.48,38.53,43,2.3542,103900
-121.48,38.52,36,2.9911,96400
-121.49,38.52,37,3.1014,96800
-121.49,38.53,42,3.3906,124200
-121.48,38.54,41,2.1975,73500
-121.48,38.53,37,1.9837,62300
-121.47,38.54,36,1.4138,52500
-121.47,38.53,43,1.4625,54400
-121.47,38.53,44,1.3646,65400
-121.49,38.51,18,2.9219,152900
-121.49,38.5,32,3.319,84500
-121.49,38.5,30,3.0313,87900
-121.5,38.5,29,3.7414,98500
-121.49,38.51,30,3.1768,79500
-121.51,38.54,34,3.9792,164800
-121.52,38.53,31,4.2885,160300
-121.52,38.53,30,3.5737,171200
-121.52,38.51,23,3.0963,156900
-121.51,38.49,21,4.1,158300
-121.51,38.5,25,5.0371,180200
-121.55,38.51,14,6.5253,216800
-121.55,38.5,9,5.7621,204600
-121.54,38.5,15,4.2075,183600
-121.54,38.51,17,4.2216,217900
-121.53,38.5,17,6.4667,216800
-121.53,38.51,20,3.1607,178900
-121.52,38.5,19,4.8497,184400
-121.53,38.48,5,4.8811,212200
-121.52,38.49,5,3.6196,152800
-121.54,38.49,6,5.1442,174500
-121.48,38.52,34,3.1583,95800
-121.48,38.51,24,2.5926,72300
-121.48,38.5,23,1.3679,70300
-121.49,38.49,26,2.6613,77700
-121.5,38.49,29,2.7368,78200
-121.5,38.49,32,3.3689,83400
-121.48,38.49,26,1.5908,78600
-121.49,38.49,26,2.735,74600
-121.47,38.49,17,2.3233,78800
-121.47,38.48,25,2.6382,76200
-121.49,38.47,26,2.3496,68000
-121.47,38.48,24,3.2702,67300
-121.45,38.54,38,1.7891,60500
-121.45,38.53,38,1.7714,69900
-121.45,38.53,34,2.1679,75400
-121.45,38.53,34,2.4741,87000
-121.46,38.54,39,1.7692,63900
-121.46,38.53,37,1.8007,65400
-121.46,38.54,36,1.5292,55700
-121.47,38.52,26,1.2575,66800
-121.46,38.51,18,1.5735,110000
-121.45,38.5,25,2.7101,99500
-121.47,38.5,17,1.7188,137500
-121.47,38.51,52,3.625,80000
-121.47,38.52,42,1.8205,60400
-121.44,38.52,36,1.6521,69700
-121.45,38.51,29,2.2245,75900
-121.45,38.52,37,2.6288,71200
-121.45,38.52,37,2.5592,70300
-121.46,38.52,29,2.1736,72100
-121.46,38.51,32,1.68,84100
-121.46,38.52,34,2.71,65600
-121.44,38.51,27,2.214,82400
-121.44,38.5,27,4.088,96800
-121.44,38.5,20,1.4007,97500
-121.42,38.51,15,2.8139,90400
-121.42,38.5,24,3.025,87900
-121.46,38.49,15,2.575,107900
-121.45,38.49,34,3.5323,109800
-121.44,38.49,31,3.3878,109300
-121.45,38.48,28,2.9571,103100
-121.43,38.48,12,3.0625,90500
-121.44,38.48,12,2.7262,109800
-121.45,38.48,24,3.5402,98700
-121.46,38.48,8,3.5227,93100
-121.42,38.49,17,3.363,103000
-121.42,38.48,13,1.9657,116000
-121.4,38.49,12,3.5968,106300
-121.38,38.49,11,2.9647,108900
-121.39,38.51,19,2.0062,92000
-121.42,38.56,21,1.3571,55000
-121.39,38.56,19,4.3644,137400
-121.38,38.55,23,4.3288,133700
-121.38,38.55,26,4.6944,130900
-121.39,38.55,25,3.5278,126200
-121.39,38.55,18,1.9044,154300
-121.4,38.55,26,5,142500
-121.41,38.55,14,1.9167,156300
-121.4,38.55,19,2.925,142400
-121.4,38.53,38,0.9274,67500
-121.48,38.59,43,0.9204,82100
-121.5,38.59,43,1.725,67500
-121.44,38.6,16,2.8231,137500
-121.41,38.56,17,5.1385,179500
-121.37,38.57,22,5.2449,387000
-121.39,38.57,33,8.4016,338700
-121.4,38.57,25,5.8416,297600
-121.41,38.57,16,3.2443,190700
-121.4,38.56,22,7.143,327800
-121.42,38.6,23,1.7451,89600
-121.42,38.6,35,2.2452,102800
-121.42,38.6,36,3.8672,111400
-121.43,38.61,33,2.1694,95700
-121.44,38.61,34,2.6442,55000
-121.41,38.61,36,3.4784,105500
-121.41,38.6,16,2.0471,104200
-121.41,38.59,18,2.6485,114500
-121.41,38.59,17,2.5245,99100
-121.41,38.58,18,3.089,141400
-121.39,38.61,36,2.9559,136600
-121.39,38.6,22,2.5238,118800
-121.4,38.61,37,4.1488,136400
-121.38,38.59,36,3.0156,103000
-121.39,38.59,33,2.2264,108100
-121.39,38.59,34,2.8,113600
-121.4,38.59,25,2.5363,124600
-121.4,38.59,18,2.0432,156800
-121.38,38.59,36,3.2596,98700
-121.39,38.58,36,2.8462,93400
-121.39,38.58,41,6.3406,448300
-121.37,38.6,35,3.788,136800
-121.37,38.6,36,5.8336,283300
-121.38,38.6,36,6.8469,446400
-121.38,38.61,34,3.6053,148600
-121.37,38.59,36,3.5179,207800
-121.37,38.58,37,7.3343,280400
-121.38,38.58,38,5.0497,191700
-121.38,38.59,38,4.5313,189400
-121.37,38.59,36,4.775,194100
-121.35,38.61,27,2.7788,115700
-121.35,38.6,27,5.0997,170100
-121.36,38.6,35,4.4643,133000
-121.36,38.6,36,3.875,133600
-121.36,38.61,35,5.0492,144100
-121.35,38.59,29,5.3243,265700
-121.36,38.59,32,5.0508,225700
-121.36,38.58,25,8.4699,344000
-121.35,38.58,20,8.6572,320200
-121.34,38.58,18,7.8031,267200
-121.34,38.59,23,5.9174,225900
-121.34,38.59,22,8.05,380000
-121.36,38.64,24,5.5632,175200
-121.36,38.63,28,4.875,146400
-121.35,38.62,28,3.4299,164000
-121.35,38.61,25,2.5511,134100
-121.36,38.61,37,3.8882,159500
-121.36,38.62,34,3.058,133000
-121.36,38.63,30,4.7283,164500
-121.37,38.64,36,4.6111,139300
-121.38,38.64,19,2.1472,143400
-121.37,38.63,32,2.6623,120700
-121.37,38.63,37,4.8194,141100
-121.37,38.63,30,4.6127,151800
-121.37,38.62,27,1.6678,166100
-121.38,38.62,34,2.2,116500
-121.38,38.62,41,3.5625,115300
-121.37,38.62,43,3.0139,115600
-121.37,38.61,42,3.7569,127100
-121.37,38.61,39,3.0833,114100
-121.38,38.61,27,3.0086,126900
-121.39,38.63,30,2.7813,118900
-121.39,38.63,34,3.8068,150400
-121.39,38.61,35,2.4632,156900
-121.39,38.62,27,2.2844,170500
-121.39,38.62,45,1.8176,160900
-121.4,38.63,30,2.517,130400
-121.4,38.63,31,1.8571,98700
-121.4,38.62,28,2.2292,113200
-121.4,38.61,33,1.9908,118800
-121.41,38.62,21,2.5162,97500
-121.42,38.62,33,2.0786,88600
-121.42,38.61,34,2.1776,84400
-121.43,38.61,40,1.3696,65200
-121.42,38.62,41,2.0224,64900
-121.42,38.63,42,2.6055,78000
-121.43,38.63,43,1.6641,67000
-121.42,38.63,42,1.9412,73100
-121.43,38.62,36,2.0639,73000
-121.44,38.61,41,1.8792,63300
-121.41,38.64,41,2.3214,66800
-121.41,38.64,38,1.9167,64400
-121.42,38.64,42,1.8611,60500
-121.42,38.64,44,1.6033,58500
-121.42,38.65,21,2.098,49800
-121.43,38.65,18,3.1696,77400
-121.43,38.64,34,2.0417,65900
-121.44,38.64,18,1.125,70500
-121.44,38.64,25,1.0398,62100
-121.44,38.65,28,3.8295,122200
-121.44,38.63,38,1.3302,62200
-121.44,38.63,33,1.3462,55900
-121.44,38.63,38,1.6343,71000
-121.44,38.62,37,1.9107,64700
-121.44,38.62,37,1.4387,61000
-121.45,38.65,5,2.6369,110000
-121.46,38.65,8,3.2039,103400
-121.46,38.65,14,3.8125,92600
-121.45,38.64,23,1.867,60600
-121.46,38.64,20,1.6607,67000
-121.46,38.63,26,1.56,67600
-121.45,38.63,28,1.4397,51700
-121.45,38.62,37,2.5643,59800
-121.45,38.62,38,1.4861,63100
-121.45,38.61,32,1.0424,81400
-121.46,38.61,43,2.4205,60900
-121.46,38.62,35,1.9871,60900
-121.44,38.61,33,1.0467,70100
-121.45,38.6,44,4.6625,158900
-121.45,38.61,46,1.0685,70000
-121.46,38.61,43,1.2917,66300
-121.46,38.6,29,1.9688,135600
-121.45,38.61,34,0.9379,67500
-121.47,38.63,29,2.1889,69300
-121.47,38.61,31,1.6563,65800
-121.47,38.61,35,1.6331,67500
-121.52,38.65,17,3.9615,331300
-121.53,38.61,5,3.6788,178800
-121.49,38.63,6,3.7449,129300
-121.5,38.62,8,3.7188,134500
-121.5,38.61,5,2.6745,225000
-121.5,38.63,6,3.1944,117000
-121.49,38.62,8,3.9143,129700
-121.49,38.61,6,3.4291,105300
-121.48,38.62,23,3.8272,96600
-121.48,38.61,18,2.3438,89400
-121.51,38.69,28,2.1029,108600
-121.59,38.69,32,8.0379,383300
-121.42,38.72,10,3.0903,91900
-121.44,38.73,25,4.7396,135500
-121.47,38.72,26,4.0227,99800
-121.44,38.71,25,3.5129,101200
-121.42,38.7,10,4.0625,96200
-121.45,38.7,24,3.9853,90400
-121.46,38.7,32,3.8611,93900
-121.43,38.69,28,2.5,96200
-121.44,38.68,19,2.0625,94400
-121.42,38.68,32,3.725,112200
-121.41,38.69,28,3.6429,105200
-121.44,38.69,24,3.1942,94900
-121.45,38.69,32,2.2243,89200
-121.46,38.68,35,2.8333,103000
-121.47,38.68,19,5.0155,97300
-121.46,38.69,11,3.3125,96800
-121.47,38.7,31,3.625,91300
-121.43,38.66,35,2.7179,81100
-121.46,38.66,3,3.9914,120500
-121.4,38.66,50,2.5062,112500
-121.37,38.69,29,3.0833,87000
-121.37,38.68,34,3.3074,84200
-121.38,38.68,35,4.0673,84200
-121.37,38.68,36,3.1786,83400
-121.37,38.69,35,3.2361,84000
-121.38,38.69,35,2.6713,84400
-121.39,38.69,38,4.0909,108300
-121.37,38.69,35,2.7009,80200
-121.37,38.68,29,3.5429,88200
-121.37,38.68,35,2.5542,72900
-121.38,38.68,35,2.4844,77000
-121.38,38.68,40,1.7596,93800
-121.37,38.67,36,2.2723,78800
-121.37,38.67,36,2.555,72700
-121.38,38.67,37,2.3958,78400
-121.38,38.67,38,2.2788,73400
-121.39,38.67,35,0.9338,112500
-121.37,38.7,18,3.6484,95000
-121.38,38.7,25,2.2402,89500
-121.39,38.69,30,3.865,88400
-121.37,38.7,26,3.4911,88200
-121.34,38.69,16,3.7857,112700
-121.34,38.69,17,3.7031,114300
-121.35,38.68,20,4.3118,120000
-121.35,38.68,18,3.5403,98600
-121.35,38.72,2,4.5432,151300
-121.38,38.71,7,3.9318,133000
-121.4,38.71,15,3.8355,107000
-121.36,38.69,13,3.6989,93300
-121.35,38.7,5,3.5802,129600
-121.36,38.67,17,2.3683,82500
-121.36,38.67,5,2.2339,116600
-121.37,38.66,9,2.3844,86000
-121.36,38.66,22,2.7955,96500
-121.37,38.66,17,2.4574,103300
-121.38,38.66,17,1.8972,100500
-121.38,38.65,34,3.1858,109500
-121.39,38.64,33,3.6937,99300
-121.34,38.68,28,4.2743,124000
-121.34,38.67,34,4.0352,118500
-121.34,38.67,35,3.0417,120700
-121.34,38.66,16,1.9805,92900
-121.35,38.66,8,2.7011,130700
-121.34,38.66,17,2.8092,137500
-121.34,38.66,18,2.119,133100
-121.35,38.66,24,2.5556,105700
-121.36,38.66,14,3.6953,116100
-121.37,38.64,27,3.6786,159700
-121.35,38.65,20,3.2243,107900
-121.33,38.66,15,2.7797,105500
-121.33,38.65,23,2.6266,198500
-121.34,38.65,27,4.6,199000
-121.33,38.65,24,2.8106,183200
-121.34,38.64,12,3.8068,161000
-121.33,38.64,27,2.4342,119500
-121.34,38.64,17,3.7562,139700
-121.34,38.63,13,4.0036,161700
-121.33,38.63,23,2.7181,156800
-121.33,38.62,19,2.2574,135800
-121.34,38.62,20,2.4537,153000
-121.34,38.61,22,2.6023,142200
-121.34,38.61,11,2.0926,166100
-121.33,38.61,21,2.7079,148000
-121.34,38.61,20,3.9063,162100
-121.33,38.6,25,6.2817,288200
-121.29,38.63,24,3.3182,213000
-121.3,38.63,31,3.0972,150000
-121.32,38.63,20,3.0348,150500
-121.31,38.62,31,6.244,240000
-121.32,38.62,29,3.0864,177900
-121.32,38.62,33,2.6897,148300
-121.32,38.61,22,2.774,190200
-121.31,38.61,17,6.6238,326700
-121.3,38.64,20,4.0833,160000
-121.31,38.64,19,4.6302,195400
-121.32,38.64,19,3.6523,158500
-121.31,38.66,27,5.2081,136400
-121.31,38.66,26,4.7381,140500
-121.32,38.66,26,5.078,163400
-121.32,38.66,21,3.95,143600
-121.32,38.65,23,3.0952,157700
-121.31,38.65,21,5.5,165700
-121.3,38.66,21,3.712,139000
-121.3,38.66,28,4.2188,139200
-121.3,38.65,26,4.5278,144300
-121.3,38.65,36,3.5852,121600
-121.21,38.66,15,5.4889,232300
-121.21,38.65,14,5.6529,196000
-121.24,38.64,13,5.259,249400
-121.23,38.65,19,4.6437,212900
-121.23,38.66,19,4.8088,169500
-121.24,38.66,14,6.2082,250300
-121.28,38.66,17,3.7869,216100
-121.25,38.66,26,5.02,169600
-121.26,38.66,19,6.1183,221600
-121.27,38.66,19,6.1872,188700
-121.27,38.66,15,4.1382,189800
-121.25,38.64,21,5.6864,258700
-121.26,38.65,17,4.6484,270600
-121.27,38.65,25,2.9016,159800
-121.27,38.64,22,4.3098,213500
-121.26,38.64,40,4.8375,217400
-121.27,38.65,33,5.2949,173300
-121.29,38.65,27,3.8816,147300
-121.28,38.64,24,4.8661,186200
-121.28,38.63,36,10.2264,350000
-121.28,38.64,19,3.6298,242100
-121.28,38.71,8,2.8973,117100
-121.28,38.7,14,3.0212,112900
-121.28,38.71,35,3.575,113500
-121.28,38.7,15,3.7813,143200
-121.28,38.68,14,2.6016,121200
-121.3,38.7,18,3.235,124700
-121.3,38.69,21,4.0739,115400
-121.32,38.69,11,3.8776,124500
-121.33,38.68,13,1.9093,142900
-121.3,38.71,17,2.8226,99900
-121.29,38.71,32,3.5769,103800
-121.3,38.72,15,2.2813,131900
-121.31,38.72,11,3.9506,122200
-121.32,38.71,14,4.5245,127500
-121.31,38.71,18,4.3836,102000
-121.32,38.7,17,4.3643,124900
-121.32,38.7,16,3.2444,118400
-121.32,38.7,16,3.0703,126000
-121.33,38.7,15,2.7868,117800
-121.33,38.69,15,4.6923,122700
-121.32,38.68,25,3.5893,146400
-121.32,38.67,10,2.8426,130600
-121.32,38.67,21,3.1382,91600
-121.31,38.67,26,4.1563,135700
-121.33,38.67,17,1.962,130200
-121.33,38.66,17,2.5909,125400
-121.31,38.67,27,4.8224,115500
-121.32,38.67,31,4.0417,114500
-121.29,38.68,12,3.5444,132500
-121.3,38.69,13,3.6995,134900
-121.31,38.68,16,2.1009,82500
-121.31,38.68,22,3.8603,134300
-121.3,38.67,15,3.0733,119800
-121.3,38.68,19,5.2817,140600
-121.3,38.67,20,4.8523,143000
-121.3,38.66,32,3.3188,117100
-121.3,38.67,23,4.2037,125400
-121.27,38.7,16,4.6488,145300
-121.27,38.69,16,4.4489,145600
-121.26,38.68,4,2.7477,133000
-121.24,38.7,13,5.7133,166800
-121.25,38.7,16,4.2464,144400
-121.26,38.69,17,5.2586,137000
-121.25,38.69,17,4.5562,134500
-121.25,38.69,24,4.1607,112800
-121.24,38.68,20,3.7426,135500
-121.25,38.68,15,4.9688,135600
-121.26,38.68,13,5.2051,167400
-121.25,38.68,13,6.1943,276100
-121.25,38.67,14,4.2262,244300
-121.26,38.67,18,4.2273,141800
-121.27,38.67,16,2.5199,149000
-121.26,38.66,8,4.0781,124300
-121.27,38.67,15,2.7388,111600
-121.27,38.67,15,3.8906,128700
-121.28,38.68,16,3.75,147300
-121.28,38.67,23,5.4797,160000
-121.28,38.67,29,4.3625,158800
-121.29,38.68,20,1.8589,144000
-121.29,38.67,20,3.6516,130500
-121.25,38.72,15,5.2177,162700
-121.27,38.71,16,4.4609,142900
-121.25,38.71,14,4.3009,143400
-121.26,38.7,9,4.3826,146600
-121.17,38.69,5,5.6902,243200
-121.19,38.71,11,3.2321,390800
-121.18,38.69,7,6.3528,274500
-121.2,38.7,28,4.3214,131700
-121.2,38.69,26,2.7174,137500
-121.22,38.68,10,3.4506,139000
-121.22,38.71,23,4.4695,214700
-121.23,38.71,18,4.8542,170500
-121.23,38.69,19,3.9226,148700
-121.23,38.67,27,3.8954,133000
-121.24,38.67,28,4.0182,131700
-121.2,38.68,9,3.4896,143800
-121.21,38.67,11,4.1071,145800
-121.22,38.67,20,4.05,130700
-121.21,38.67,19,3.0533,112100
-121.19,38.67,16,4.817,147000
-121.2,38.67,26,2.9803,115400
-121.2,38.67,10,4.6902,171000
-121.19,38.66,26,6.1185,179200
-121.2,38.66,17,5.47,204800
-121.15,38.69,52,6.1359,225000
-121.17,38.71,15,2.5183,293300
-121.17,38.68,37,3,121900
-121.18,38.67,42,2.3333,116000
-121.16,38.67,21,3.7796,159000
-121.15,38.68,6,5.0159,189600
-121.16,38.68,21,3.1161,131600
-121.13,38.66,2,6.2503,222500
-121.13,38.55,8,4.2031,212500
-121.06,38.51,6,6.8869,263100
-121.13,38.47,16,3.6645,203400
-121.24,38.63,4,7.2582,273200
-121.22,38.58,25,2.233,55000
-121.28,38.55,35,2.6981,112500
-121.31,38.59,35,3.1711,101900
-121.32,38.59,21,3.6817,136100
-121.32,38.59,24,2.5035,123700
-121.29,38.61,17,3.9727,132700
-121.3,38.61,25,4.3235,116900
-121.3,38.6,32,3.3926,103400
-121.27,38.62,13,2.7652,95600
-121.28,38.61,22,2.7356,96100
-121.28,38.61,23,2.4722,103300
-121.29,38.61,26,4.4519,110500
-121.27,38.61,17,2.9452,115600
-121.28,38.6,25,3.1654,111600
-121.28,38.6,17,3.1194,112500
-121.29,38.6,29,4.0938,109100
-121.32,38.57,15,5.31,127500
-121.33,38.56,17,3.311,109400
-121.32,38.57,25,3.6897,101100
-121.32,38.56,18,4.5766,108700
-121.32,38.54,13,2.9693,104400
-121.28,38.53,18,3.1042,165000
-121.3,38.58,19,2.3787,91300
-121.3,38.58,16,2.6471,90700
-121.31,38.58,10,2.5035,112500
-121.31,38.57,9,3.5192,113300
-121.31,38.57,22,2.5,101600
-121.33,38.57,17,2.3684,150000
-121.28,38.59,3,3.0481,92500
-121.29,38.59,19,3.6563,95600
-121.3,38.59,25,2.1116,89600
-121.3,38.58,29,2.8966,92400
-121.34,38.56,12,2.9896,118600
-121.34,38.55,11,4.1447,114000
-121.35,38.54,12,3.5691,116300
-121.37,38.56,19,2.9464,113500
-121.37,38.57,16,2.6635,135800
-121.37,38.56,18,2.7679,118000
-121.36,38.57,26,5.6485,129500
-121.35,38.56,16,4.5066,140200
-121.34,38.58,17,5.0917,134100
-121.34,38.57,14,4.4602,134500
-121.35,38.55,18,3.9934,123300
-121.35,38.55,22,5.0427,126900
-121.36,38.55,33,2.8021,118800
-121.35,38.56,16,5.0622,132400
-121.36,38.56,17,5.2881,138000
-121.37,38.55,21,4.5815,125500
-121.36,38.56,20,1.8288,32500
-121.37,38.56,27,2.0901,52500
-121.3,38.51,19,4.15,157500
-121.35,38.51,29,4.2206,157700
-121.4,38.47,4,4.3658,130600
-121.38,38.47,4,4.5604,145900
-121.39,38.43,3,5.4445,237600
-121.27,38.44,19,5.8831,209900
-121.35,38.46,2,4.3879,144400
-121.34,38.44,14,5.7452,240900
-121.32,38.41,17,5.8239,247500
-121.36,38.42,6,5.1811,188400
-121.37,38.41,14,3.5625,125700
-121.37,38.42,18,3.3281,91200
-121.38,38.41,7,4.7557,150400
-121.38,38.41,10,4.45,138700
-121.38,38.4,15,4.8831,154400
-121.37,38.39,15,6.2575,143500
-121.35,38.4,11,3.175,94400
-121.36,38.4,18,4.175,144400
-121.36,38.39,10,5.2447,148100
-121.13,38.37,10,7.0326,241100
-121.2,38.36,14,3.8897,175700
-121.22,38.4,14,4.6989,213800
-121.22,38.43,20,4.5368,219300
-121.29,38.36,17,4.5272,191700
-121.27,38.31,17,4.4107,151600
-121.1,38.33,14,4.1974,157800
-121.2,38.28,20,3.9808,160200
-121.26,38.27,20,4.4125,144600
-121.29,38.28,11,4.8073,156700
-121.35,38.28,17,3.2234,82000
-121.33,38.28,14,4.4306,170100
-121.31,38.28,16,1.9485,155400
-121.3,38.26,19,3.215,104600
-121.31,38.26,22,1.8846,88300
-121.32,38.26,4,4.1179,134600
-121.3,38.25,27,2.5727,86100
-121.48,38.46,8,4.0516,121200
-121.42,38.47,11,2.3343,97800
-121.43,38.46,18,4.0625,100300
-121.43,38.47,21,4.35,96200
-121.44,38.47,16,4.1597,95900
-121.44,38.47,5,3.3608,108900
-121.44,38.46,10,3.5461,103600
-121.44,38.43,3,4.9516,153700
-121.41,38.34,24,3.0833,162500
-121.45,38.37,32,4.4519,137500
-121.5,38.34,36,2.0048,72900
-121.54,38.29,47,2.8616,92500
-121.56,38.26,43,2.9744,136800
-121.51,38.26,52,1.6458,52800
-121.57,38.19,36,2.4353,162500
-121.7,38.1,19,3.3398,89700
-121.29,36.9,17,5.8324,374200
-121.37,36.89,21,4.025,293800
-121.47,36.92,27,4.6477,265900
-121.53,36.85,23,2.6719,193600
-121.51,36.86,36,2.625,210000
-121.6,36.88,21,4.7813,241500
-121.5,36.81,20,4.2333,363300
-121.45,36.86,11,3.1375,146200
-121.42,36.86,41,2.6818,225000
-121.41,36.85,11,2.8839,145900
-121.4,36.85,50,2.6598,157300
-121.4,36.84,52,2.9554,136500
-121.4,36.84,40,3.0912,155300
-121.41,36.84,23,3.7049,192200
-121.4,36.86,36,1.9405,145400
-121.38,36.85,13,3.7316,192400
-121.38,36.84,6,4.1875,217600
-121.37,36.84,11,3.5714,243000
-121.38,36.84,17,3.6354,221200
-121.37,36.83,14,4.76,216000
-121.4,36.83,11,3.067,207900
-121.44,36.84,7,4.005,180400
-121.42,36.85,7,2.3125,170800
-121.32,36.79,30,3.6333,202500
-121.36,36.81,7,5.0871,290500
-121.34,36.76,15,4.1528,336800
-121.06,36.72,23,2.2132,100000
-120.95,36.47,52,3.2292,225000
-117.75,34.01,4,6.1287,289600
-117.78,33.97,2,8.4411,500001
-117.72,33.99,14,5.7763,206700
-117.76,33.98,3,6.7172,292400
-117.74,33.97,4,5.6501,254900
-117.72,33.97,16,5.228,187800
-117.71,33.97,10,3.851,137200
-117.7,33.92,4,6.2141,252200
-117.75,33.95,13,7.5839,426900
-117.76,33.94,40,5.1165,184200
-117.69,34.09,28,2.725,140200
-117.7,34.08,10,3.7802,107300
-117.7,34.09,25,3.625,121800
-117.71,34.08,29,2.5972,134300
-117.71,34.07,31,3.8875,129200
-117.69,34.08,30,4.5185,142500
-117.69,34.07,35,3.7083,131000
-117.69,34.07,34,3.8586,136000
-117.69,34.08,14,3.2344,128200
-117.71,34.07,24,3.6,139300
-117.7,34.08,33,4.1448,137300
-117.7,34.07,33,3.7969,128400
-117.69,34.06,29,2.7986,114400
-117.69,34.06,25,2.5536,144000
-117.7,34.06,25,2.3049,150000
-117.7,34.06,7,2.9107,95300
-117.71,34.06,27,1.4722,91300
-117.68,34.05,25,2.5395,187500
-117.69,34.05,10,4.3264,128900
-117.7,34.05,24,4.7357,162500
-117.71,34.06,16,3.625,160400
-117.71,34.05,20,2.5735,130500
-117.72,34.05,31,2.7321,104300
-117.72,34.05,8,4.0614,107000
-117.69,34.04,5,4.0096,182600
-117.7,34.04,13,3.5954,163000
-117.71,34.04,20,4.625,222100
-117.71,34.04,17,2.9811,231800
-117.72,34.03,17,5.6029,161800
-117.72,34.02,17,6.5958,236800
-117.73,34.01,36,4.125,213000
-117.72,34,15,5.4824,179700
-117.68,34,5,5.7338,225400
-117.69,34,28,2.5781,111600
-117.7,34,15,5.7021,193100
-117.71,34.02,17,3.6361,157700
-117.71,34.03,11,3.4267,164400
-117.67,34.03,20,4.7056,165500
-117.68,34.03,16,3.0396,124300
-117.69,34.03,20,3.4184,162500
-117.68,34.01,20,3.2073,123500
-117.69,34.01,30,2.3,95600
-117.68,34.15,24,4.1719,213500
-117.66,34.15,25,8.5282,360100
-117.64,34.15,16,6.4559,392900
-117.68,34.15,4,6.7813,286300
-117.68,34.14,4,6.9532,277000
-117.66,34.14,11,7.0844,325000
-117.66,34.14,8,6.9418,310500
-117.66,34.15,20,8.0103,395500
-117.65,34.14,16,8.6573,354000
-117.69,34.13,8,7.9627,345400
-117.67,34.13,10,7.7234,304100
-117.66,34.13,17,6.3842,307100
-117.67,34.12,15,5.3525,191700
-117.66,34.13,19,6.075,254100
-117.66,34.12,22,8.8204,390500
-117.65,34.14,9,8.4839,406700
-117.65,34.13,24,5.9328,255900
-117.65,34.12,17,6.2083,242700
-117.63,34.12,4,6.0758,226800
-117.64,34.12,18,5.8407,202900
-117.65,34.11,29,3.6219,176600
-117.64,34.11,16,2.5868,146900
-117.63,34.11,30,4.2969,165600
-117.69,34.11,16,2.6929,119300
-117.68,34.12,16,5.7214,259400
-117.68,34.11,16,5.5292,208600
-117.66,34.12,16,6.1195,251100
-117.66,34.11,19,5.0681,230500
-117.65,34.12,27,6.5587,239000
-117.65,34.11,28,5.3368,233500
-117.69,34.1,17,2.6074,137500
-117.68,34.1,11,2.8326,163000
-117.67,34.1,28,3.875,174000
-117.67,34.1,19,4.3438,155700
-117.65,34.1,19,3.6,136400
-117.66,34.1,37,3.4634,145300
-117.66,34.1,26,2.2429,150000
-117.65,34.1,30,2.4667,106000
-117.68,34.09,22,2.9812,148800
-117.67,34.09,17,2.7266,101000
-117.66,34.09,26,3.6667,166300
-117.66,34.09,20,3.2321,162500
-117.66,34.09,23,3.0357,151500
-117.65,34.09,33,4.3958,145600
-117.62,34.13,20,5.1261,158800
-117.62,34.11,17,6.148,243900
